PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405228	1471966830819	1471966831201	SHIFT	16
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405221	1471966831057	1471966831153	I	73
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405234	1471966831225	1471966831329	 	32
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405242	1471966831369	1471966831530	a	65
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405247	1471966831586	1471966831722	m	77
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405254	1471966831762	1471966831874	 	32
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405374	1471966831994	1471966832098	t	84
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405376	1471966832202	1471966832274	o	79
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405379	1471966832378	1471966832442	o	79
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405382	1471966833290	1471966833394	,	188
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405385	1471966833450	1471966833554	 	32
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405565	1471966833530	1471966833674	a	65
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405570	1471966833778	1471966833914	m	77
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405575	1471966834786	1471966834882	BKSP	8
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405578	1471966835130	1471966835217	m	77
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405581	1471966835610	1471966835753	BKSP	8
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405584	1471966836266	1471966836369	n	78
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405587	1471966836465	1471966836554	d	68
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405588	1471966836721	1471966836817	 	32
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405664	1471966837665	1471966837841	w	87
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405666	1471966837842	1471966837985	e	69
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405670	1471966838025	1471966838121	 	32
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405674	1471966838122	1471966838321	a	65
2809	29406	I am too, and we are working very hard to turn it around.	I am too, and we are working very hard to turn it around.	1405675	1471966838457	1471966838577	r	82
