PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
5136	54339	If so what was it?	If so what was it?	2583467	1471987363691	1471987363943	SHIFT	16
5136	54339	If so what was it?	If so what was it?	2583472	1471987363815	1471987363943	I	73
5136	54339	If so what was it?	If so what was it?	2583476	1471987364099	1471987364227	f	70
5136	54339	If so what was it?	If so what was it?	2583480	1471987364273	1471987364424	 	32
5136	54339	If so what was it?	If so what was it?	2583485	1471987364455	1471987364560	f	70
5136	54339	If so what was it?	If so what was it?	2583527	1471987364560	1471987364642	o	79
5136	54339	If so what was it?	If so what was it?	2583530	1471987364720	1471987364848	 	32
5136	54339	If so what was it?	If so what was it?	2583534	1471987364864	1471987364962	w	87
5136	54339	If so what was it?	If so what was it?	2583536	1471987364978	1471987365090	h	72
5136	54339	If so what was it?	If so what was it?	2583540	1471987365105	1471987365228	a	65
5136	54339	If so what was it?	If so what was it?	2583543	1471987365259	1471987365404	t	84
5136	54339	If so what was it?	If so what was it?	2583835	1471987365404	1471987365545	 	32
5136	54339	If so what was it?	If so what was it?	2583839	1471987365780	1471987366618	BKSP	8
5136	54339	If so what was it?	If so what was it?	2583843	1471987367245	1471987367431	SHIFT	16
5136	54339	If so what was it?	If so what was it?	2583846	1471987367323	1471987367446	I	73
5136	54339	If so what was it?	If so what was it?	2583849	1471987367540	1471987367683	 	32
5136	54339	If so what was it?	If so what was it?	2583851	1471987367601	1471987367730	f	70
5136	54339	If so what was it?	If so what was it?	2583853	1471987368058	1471987368149	BKSP	8
5136	54339	If so what was it?	If so what was it?	2583858	1471987368211	1471987368280	BKSP	8
5136	54339	If so what was it?	If so what was it?	2583863	1471987368326	1471987368384	BKSP	8
5136	54339	If so what was it?	If so what was it?	2583870	1471987368447	1471987368513	BKSP	8
5136	54339	If so what was it?	If so what was it?	2583876	1471987368560	1471987368617	BKSP	8
5136	54339	If so what was it?	If so what was it?	2583900	1471987370594	1471987371165	SHIFT	16
5136	54339	If so what was it?	If so what was it?	2583882	1471987371003	1471987371149	I	73
5136	54339	If so what was it?	If so what was it?	2583902	1471987371400	1471987371513	f	70
5136	54339	If so what was it?	If so what was it?	2583906	1471987371497	1471987371617	 	32
5136	54339	If so what was it?	If so what was it?	2583912	1471987371679	1471987371766	s	79
5136	54339	If so what was it?	If so what was it?	2583920	1471987371844	1471987371989	 	32
5136	54339	If so what was it?	If so what was it?	2584224	1471987371937	1471987372060	w	87
5136	54339	If so what was it?	If so what was it?	2584234	1471987372091	1471987372171	h	72
5136	54339	If so what was it?	If so what was it?	2584240	1471987372171	1471987372305	a	65
5136	54339	If so what was it?	If so what was it?	2584246	1471987372492	1471987373737	BKSP	8
5136	54339	If so what was it?	If so what was it?	2584257	1471987374541	1471987375014	SHIFT	16
5136	54339	If so what was it?	If so what was it?	2584253	1471987374870	1471987374999	I	73
5136	54339	If so what was it?	If so what was it?	2584260	1471987375454	1471987375555	f	70
5136	54339	If so what was it?	If so what was it?	2584263	1471987375743	1471987375855	 	32
5136	54339	If so what was it?	If so what was it?	2584281	1471987375981	1471987376074	s	83
5136	54339	If so what was it?	If so what was it?	2584285	1471987376042	1471987376140	o	79
5136	54339	If so what was it?	If so what was it?	2584289	1471987376218	1471987376343	 	32
5136	54339	If so what was it?	If so what was it?	2584295	1471987376343	1471987376440	w	87
5136	54339	If so what was it?	If so what was it?	2584301	1471987376440	1471987376515	h	72
5136	54339	If so what was it?	If so what was it?	2584329	1471987376526	1471987376639	a	65
5136	54339	If so what was it?	If so what was it?	2584332	1471987376686	1471987376817	t	84
5136	54339	If so what was it?	If so what was it?	2584338	1471987376774	1471987376916	 	32
5136	54339	If so what was it?	If so what was it?	2584342	1471987376916	1471987377025	w	87
5136	54339	If so what was it?	If so what was it?	2584345	1471987377104	1471987377249	a	65
5136	54339	If so what was it?	If so what was it?	2584411	1471987377208	1471987377349	s	83
5136	54339	If so what was it?	If so what was it?	2584414	1471987377333	1471987377439	 	32
5136	54339	If so what was it?	If so what was it?	2584419	1471987377501	1471987377606	i	73
5136	54339	If so what was it?	If so what was it?	2584428	1471987377622	1471987377719	t	84
5136	54339	If so what was it?	If so what was it?	2584438	1471987377869	1471987378139	SHIFT	16
5136	54339	If so what was it?	If so what was it?	2584434	1471987377978	1471987378092	?	191
5136	54362	Are you back in town?	Are you back in town?	2584587	1471987379967	1471987380207	SHIFT	16
5136	54362	Are you back in town?	Are you back in town?	2584590	1471987380125	1471987380254	A	65
5136	54362	Are you back in town?	Are you back in town?	2584593	1471987380535	1471987380690	r	82
5136	54362	Are you back in town?	Are you back in town?	2584596	1471987380706	1471987380826	e	69
5136	54362	Are you back in town?	Are you back in town?	2584600	1471987380842	1471987380955	 	32
5136	54362	Are you back in town?	Are you back in town?	2584603	1471987380986	1471987381094	y	89
5136	54362	Are you back in town?	Are you back in town?	2584631	1471987381078	1471987381174	o	79
5136	54362	Are you back in town?	Are you back in town?	2584636	1471987381236	1471987381312	u	85
5136	54362	Are you back in town?	Are you back in town?	2584640	1471987381406	1471987381495	 	32
5136	54362	Are you back in town?	Are you back in town?	2584747	1471987381605	1471987381676	n	66
5136	54362	Are you back in town?	Are you back in town?	2584648	1471987381621	1471987381667	a	78
5136	54362	Are you back in town?	Are you back in town?	2584749	1471987381864	1471987381963	c	67
5136	54362	Are you back in town?	Are you back in town?	2584752	1471987382073	1471987382147	k	75
5136	54362	Are you back in town?	Are you back in town?	2584756	1471987382321	1471987382397	BKSP	8
5136	54362	Are you back in town?	Are you back in town?	2584759	1471987382444	1471987382526	BKSP	8
5136	54362	Are you back in town?	Are you back in town?	2584763	1471987382620	1471987382791	BKSP	8
5136	54362	Are you back in town?	Are you back in town?	2584766	1471987382791	1471987382912	a	65
5136	54362	Are you back in town?	Are you back in town?	2584769	1471987383130	1471987383210	BKSP	8
5136	54362	Are you back in town?	Are you back in town?	2584773	1471987383272	1471987383349	BKSP	8
5136	54362	Are you back in town?	Are you back in town?	2584775	1471987383364	1471987383490	a	65
5136	54362	Are you back in town?	Are you back in town?	2584778	1471987383521	1471987383657	c	67
5136	54362	Are you back in town?	Are you back in town?	2584790	1471987383615	1471987383701	k	75
5136	54362	Are you back in town?	Are you back in town?	2584793	1471987383779	1471987383875	 	32
5136	54362	Are you back in town?	Are you back in town?	2584796	1471987383938	1471987384032	i	73
5136	54362	Are you back in town?	Are you back in town?	2584800	1471987384048	1471987384142	n	78
5136	54362	Are you back in town?	Are you back in town?	2584804	1471987384220	1471987384347	 	32
5136	54362	Are you back in town?	Are you back in town?	2584807	1471987384362	1471987384509	t	84
5136	54362	Are you back in town?	Are you back in town?	2584859	1471987384475	1471987384581	o	79
5136	54362	Are you back in town?	Are you back in town?	2584862	1471987384644	1471987384732	w	87
5136	54362	Are you back in town?	Are you back in town?	2584864	1471987384716	1471987384826	n	78
