PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039402	1471996614343	1471996614720	SHIFT	16
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039401	1471996614620	1471996614678		84
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039403	1471996614801	1471996614920		72
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039404	1471996614925	1471996615051		69
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039405	1471996615058	1471996615149		32
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039406	1471996615245	1471996615327		73
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039441	1471996615301	1471996615395		78
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039444	1471996615451	1471996615582		79
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039447	1471996615612	1471996615746		70
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039449	1471996615951	1471996616002		8
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039452	1471996616075	1471996616139		8
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039473	1471996616125	1471996616211		70
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039479	1471996616229	1471996616327		79
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039485	1471996616311	1471996616394		82
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039493	1471996616401	1471996616538		77
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039499	1471996616507	1471996616693		65
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039507	1471996616847	1471996616956		76
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039526	1471996617045	1471996617142		32
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039529	1471996617183	1471996617291		67
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039533	1471996617260	1471996617390		79
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039536	1471996617382	1471996617485		83
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039538	1471996617492	1471996617652		84
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039550	1471996617594	1471996617741		83
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039552	1471996617794	1471996617896		32
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039553	1471996618023	1471996618111		72
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039555	1471996618062	1471996618206		65
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039557	1471996618142	1471996618302		86
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039580	1471996618256	1471996618373		69
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039582	1471996618364	1471996618461		32
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039586	1471996618440	1471996618560		84
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039588	1471996618540	1471996618619		79
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039590	1471996618709	1471996618788		32
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039593	1471996618816	1471996618936		68
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039600	1471996618921	1471996619035		73
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039602	1471996619045	1471996619186		83
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039604	1471996619128	1471996619312		65
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039606	1471996619316	1471996619387		80
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039608	1471996619463	1471996619594		80
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039647	1471996619583	1471996619721		69
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039643	1471996619658	1471996619713		82
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039651	1471996619977	1471996620051		8
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039657	1471996620237	1471996620417		65
5920	63850	The informal costs have to disappear.	The informal costs have to disappear	3039661	1471996620371	1471996620509		82
5920	63862	I am almost speechless.	I am almost speechless.	3039871	1471996624986	1471996625265	SHIFT	16
5920	63862	I am almost speechless.	I am almost speechless.	3039868	1471996625165	1471996625229		73
5920	63862	I am almost speechless.	I am almost speechless.	3039872	1471996625344	1471996625412		32
5920	63862	I am almost speechless.	I am almost speechless.	3039874	1471996625417	1471996625525		65
5920	63862	I am almost speechless.	I am almost speechless.	3039875	1471996625511	1471996625568		77
5920	63862	I am almost speechless.	I am almost speechless.	3039877	1471996625660	1471996625731		32
5920	63862	I am almost speechless.	I am almost speechless.	3039892	1471996625948	1471996626073		65
5920	63862	I am almost speechless.	I am almost speechless.	3039894	1471996626056	1471996626130		76
5920	63862	I am almost speechless.	I am almost speechless.	3039896	1471996626197	1471996626362		77
5920	63862	I am almost speechless.	I am almost speechless.	3039899	1471996626321	1471996626439		79
5920	63862	I am almost speechless.	I am almost speechless.	3039930	1471996626375	1471996626551		83
5920	63862	I am almost speechless.	I am almost speechless.	3039931	1471996626484	1471996626639		84
5920	63862	I am almost speechless.	I am almost speechless.	3039932	1471996626780	1471996626874		32
5920	63862	I am almost speechless.	I am almost speechless.	3039933	1471996627085	1471996627205		83
5920	63862	I am almost speechless.	I am almost speechless.	3039935	1471996627274	1471996627354		80
5920	63862	I am almost speechless.	I am almost speechless.	3039937	1471996627359	1471996627445		69
5920	63862	I am almost speechless.	I am almost speechless.	3039952	1471996627525	1471996627594		69
5920	63862	I am almost speechless.	I am almost speechless.	3039954	1471996627697	1471996627840		67
5920	63862	I am almost speechless.	I am almost speechless.	3039956	1471996627856	1471996627947		72
5920	63862	I am almost speechless.	I am almost speechless.	3039958	1471996628090	1471996628241		76
5920	63862	I am almost speechless.	I am almost speechless.	3039985	1471996628215	1471996628286		69
5920	63862	I am almost speechless.	I am almost speechless.	3039987	1471996628410	1471996628455		83
5920	63862	I am almost speechless.	I am almost speechless.	3039989	1471996628536	1471996628639		83
5920	63862	I am almost speechless.	I am almost speechless.	3039991	1471996628774	1471996628848		190
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040082	1471996631589	1471996631754	SHIFT	16
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040083	1471996631688	1471996631774		72
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040085	1471996631821	1471996631953		69
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040087	1471996631957	1471996632043		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040091	1471996632109	1471996632259		73
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040141	1471996632192	1471996632399		83
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040144	1471996632264	1471996632426		65
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040146	1471996632403	1471996632572		68
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040147	1471996632695	1471996632766		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040149	1471996633042	1471996633096		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040156	1471996633191	1471996633253		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040162	1471996633337	1471996633403		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040164	1471996633484	1471996633546		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040166	1471996633616	1471996633671		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040178	1471996633675	1471996633799		65
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040180	1471996633782	1471996633915		73
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040184	1471996633878	1471996634038		68
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040189	1471996634074	1471996634145		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040194	1471996634243	1471996634323		80
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040199	1471996634398	1471996634449		79
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040222	1471996634761	1471996634807		76
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040225	1471996634902	1471996635018		73
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040230	1471996634981	1471996635167		67
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040236	1471996635109	1471996635260		69
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040273	1471996635243	1471996635326		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040274	1471996635384	1471996635501		73
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040275	1471996635460	1471996635555		78
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040277	1471996635650	1471996635718		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040279	1471996635667	1471996635823	SHIFT	16
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040282	1471996635780	1471996635918		68
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040285	1471996635931	1471996636048		65
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040295	1471996636087	1471996636135		76
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040298	1471996636210	1471996636342		76
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040302	1471996636298	1471996636477		65
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040306	1471996636393	1471996636552		83
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040308	1471996636567	1471996636676		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040320	1471996636788	1471996636931		87
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040323	1471996636882	1471996636979		69
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040326	1471996637069	1471996637131		69
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040330	1471996637108	1471996637276		82
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040345	1471996637221	1471996637388		69
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040349	1471996637542	1471996637602		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040354	1471996637688	1471996637748		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040359	1471996637815	1471996637914		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040375	1471996637868	1471996637971		82
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040377	1471996637905	1471996638025		69
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040379	1471996638047	1471996638144		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040381	1471996638115	1471996638230		65
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040383	1471996638246	1471996638320		76
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040385	1471996638325	1471996638422		83
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040387	1471996638444	1471996638532		79
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040395	1471996638630	1471996638724		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040398	1471996638777	1471996638890		73
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040401	1471996638856	1471996638938		78
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040405	1471996638994	1471996639097		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040430	1471996639033	1471996639142		70
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040433	1471996639124	1471996639251		65
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040435	1471996639261	1471996639341		86
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040437	1471996639371	1471996639473		79
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040439	1471996639498	1471996639620		82
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040443	1471996639922	1471996640033		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040453	1471996640119	1471996640199		79
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040456	1471996640212	1471996640321		70
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040461	1471996640342	1471996640459		32
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040468	1471996640551	1471996640694		70
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040490	1471996640659	1471996640781		69
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040492	1471996640773	1471996640898		78
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040493	1471996640928	1471996641037		83
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040494	1471996641248	1471996641336		8
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040495	1471996641287	1471996641416		67
5920	63871	He said police in Dallas were also in favor of fences.	He said police in Dallas were also in favor of fences	3040498	1471996641373	1471996641461		69
5920	63881	Hopefully this can wait until Monday.	Hopefully ths can wait until Monday.	3040755	1471996641562	1471996648439		83
5920	63881	Hopefully this can wait until Monday.	Hopefully ths can wait until Monday.	3040604	1471996643757	1471996644048	SHIFT	16
5920	63881	Hopefully this can wait until Monday.	Hopefully ths can wait until Monday.	3040601	1471996643942	1471996644014		72
5920	63881	Hopefully this can wait until Monday.	Hopefully ths can wait until Monday.	3040608	1471996644141	1471996644209		79
5920	63881	Hopefully this can wait until Monday.	Hopefully ths can wait until Monday.	3040611	1471996644315	1471996644444		80
