PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142202	1471939320593	1471939320593	PAUSE	126
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142204	1471939320671	1471939320942	SHIFT	16
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142206	1471939320859	1471939320973	I	73
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142208	1471939320989	1471939321160	w	87
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142210	1471939321144	1471939321287	i	73
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142212	1471939321458	1471939321510	BKSP	8
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142214	1471939321588	1471939321659	BKSP	8
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142216	1471939321706	1471939321776	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142218	1471939321823	1471939321950	w	87
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142213	1471939321938	1471939322008	i	73
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142215	1471939322070	1471939322160	l	76
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142217	1471939322207	1471939322291	l	76
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142219	1471939322447	1471939322540	l	76
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142220	1471939322759	1471939322842	BKSP	8
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142221	1471939322904	1471939323037	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142222	1471939323037	1471939323178	n	78
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142224	1471939323125	1471939323265	o	79
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142227	1471939323224	1471939323322	t	84
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142230	1471939323292	1471939323409	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142234	1471939323390	1471939323489	m	77
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142237	1471939323489	1471939323542	a	65
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142240	1471939323574	1471939323682	k	75
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142242	1471939323625	1471939323741	e	69
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142245	1471939323725	1471939323824	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142247	1471939323824	1471939323892	t	84
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142250	1471939323861	1471939323959	h	72
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142251	1471939323940	1471939324042	e	69
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142253	1471939324039	1471939324113	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142255	1471939324113	1471939324206	m	77
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142257	1471939324172	1471939324225	e	69
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142259	1471939324303	1471939324374	e	69
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142261	1471939324390	1471939324493	t	84
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142263	1471939324459	1471939324575	i	73
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142264	1471939324555	1471939324660	n	78
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142265	1471939324633	1471939324741	g	71
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142266	1471939324738	1471939324808	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142267	1471939324808	1471939324889	a	65
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142289	1471939324876	1471939324976	t	84
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142291	1471939324973	1471939325057	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142292	1471939325126	1471939325223	1	49
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142293	1471939325302	1471939325390	 	32
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142296	1471939325440	1471939325875	SHIFT	16
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142294	1471939325503	1471939325590	P	80
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142295	1471939325637	1471939325724	M	77
327	2927	I will not make the meeting at 1 PM.	I will not make the meeting at 1 PM.	142297	1471939325875	1471939325926	.	190
327	2939	Amy Felling should be your contact on the 19th.	Amy Felling should be your ocntact on the 19th.	142503	1471939334980	1471939335172	SHIFT	16
327	2939	Amy Felling should be your contact on the 19th.	Amy Felling should be your ocntact on the 19th.	142506	1471939335043	1471939335172	A	65
