PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462736	1472006439141	1472006439898	SHIFT	16
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462739	1472006439842	1472006439938	G	71
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462742	1472006440298	1472006440417	e	69
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462744	1472006440562	1472006440698	n	78
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462746	1472006440730	1472006440858	a	65
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462747	1472006441050	1472006441186	r	82
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462792	1472006441194	1472006441330	o	79
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462794	1472006441722	1472006441923	,	188
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462797	1472006442059	1472006442163	 	32
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462799	1472006442419	1472006442587	w	87
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462801	1472006442627	1472006442779	e	69
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462856	1472006442971	1472006443130	h	72
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462859	1472006443291	1472006443395	o	79
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462862	1472006443627	1472006443699	BKSP	8
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462865	1472006443795	1472006443875	BKSP	8
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462867	1472006443963	1472006444010	BKSP	8
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462868	1472006444571	1472006444659	w	87
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462869	1472006444803	1472006444971	 	32
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462870	1472006445034	1472006445122	h	72
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462908	1472006445379	1472006445459	BKSP	8
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462910	1472006445563	1472006445650	BKSP	8
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462912	1472006445731	1472006445818	BKSP	8
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462916	1472006445891	1472006445995	e	69
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462920	1472006446075	1472006446203	 	32
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462922	1472006446419	1472006446507	h	72
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462925	1472006446531	1472006446666	a	65
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462929	1472006446723	1472006446867	v	86
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462962	1472006446875	1472006446986	e	69
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462964	1472006447139	1472006447291	 	32
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462966	1472006447419	1472006447531	f	70
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462969	1472006447555	1472006447667	i	73
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3462972	1472006448754	1472006448899	x	88
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3463005	1472006449282	1472006449395	e	69
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3463007	1472006449522	1472006449683	d	68
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3463009	1472006449731	1472006449882	 	32
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3463010	1472006450091	1472006450162	h	72
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3463011	1472006450467	1472006450579	BKSP	8
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3463013	1472006450587	1472006450682	t	84
6761	72803	Genaro, we have fixed the pricing in our system.	Genaro, we have fixed the pricing in our system.	3463038	1472006450811	1472006450962	h	72
